DATAFLOW,LAST UPDATE,freq,sex,age,citizen,lev_perc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PL,2012,43.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PL,2013,64.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PL,2014,71.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PL,2015,89.6,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PL,2016,92.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PL,2017,80.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PL,2018,76.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PL,2019,86.1,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PL,2020,85.1,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PL,2021,85.1,p
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PT,2011,76.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PT,2012,77.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PT,2013,73.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PT,2014,70.6,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PT,2015,72.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PT,2016,69.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PT,2017,72.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PT,2018,69.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PT,2019,74.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PT,2020,72.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,PT,2021,68.9,b
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,RO,2011,,u
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,RO,2012,,u
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,RO,2013,93.5,u
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,RO,2014,,u
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,RO,2015,,u
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,RO,2016,,u
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,RO,2017,,u
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,RO,2018,,u
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,RO,2019,,u
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,RO,2020,,u
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,RO,2021,,z
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,RS,2013,49.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,RS,2014,51.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,RS,2015,45.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,RS,2016,57.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,RS,2017,50.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,RS,2018,54.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,RS,2019,54.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,RS,2020,60.6,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SE,2011,82.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SE,2012,81.0,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SE,2013,80.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SE,2014,77.0,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SE,2015,82.6,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SE,2016,82.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SE,2017,83.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SE,2018,84.6,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SE,2019,77.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SE,2020,80.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SE,2021,79.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SI,2011,63.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SI,2012,71.6,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SI,2013,75.0,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SI,2014,77.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SI,2015,79.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SI,2016,72.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SI,2017,72.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SI,2018,73.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SI,2019,77.2,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SI,2020,80.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SI,2021,86.0,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SK,2011,67.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SK,2012,58.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SK,2013,62.6,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SK,2014,62.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SK,2015,57.6,u
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SK,2016,63.0,u
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SK,2017,76.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SK,2018,73.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SK,2019,62.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,SK,2020,73.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,TR,2011,78.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,TR,2012,85.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,TR,2013,90.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,TR,2014,92.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,TR,2015,84.8,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,TR,2016,88.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,TR,2017,89.3,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,TR,2018,81.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,TR,2019,87.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,TR,2020,85.9,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,UK,2011,88.0,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,UK,2012,82.0,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,UK,2013,83.5,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,UK,2014,83.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,UK,2015,82.4,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,UK,2016,83.7,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,UK,2017,85.7,b
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,UK,2018,83.0,
ESTAT:HLTH_SILC_24(1.0),20/12/22 23:00:00,A,T,Y_GE16,FOR,VG_G,PC,XK,2018,85.7,
